,id,airline,date,location,rating,cabin,value,recommended,review,feeling
951,10952,United Airlines,17-Mar-14,USA,10,Economy,4,NO,Flew on LHR-EWR route. On our way out to NY was just what you expected from an airline of this reputation nothing special average performance. However on 6th Jan from EWR to LHR on UA0044 I can only describe the whole experience as hell. Turned up at the airport at 6am 3 hrs ahead of our flight waited patiently in the long line. When we got to an agent she told me I may have a seat but my hubby has a standby ticket because the flight is oversold. I tried to question the absurdity (we bought tickets a year ago flew the week before and turned up at the airport 3 hrs early for check-in). Puzzled and panicking we went through security believing that there was some sort of mistake. Proceeded to our gate hoping to speak to someone but there were already plenty of people like us lining up asking similar questions. We had to wait until everyone was on board. Until they closed the gate eventually around 11 I had never heard a single apology from the 3 ladies at the gate. Eventually told there were no seats left and told to go to customer service with some food vouchers and some check to clear. Still no apology no explanation. We finally got on a plane that night and only to find that our bags were missing when we got to LHR. Seats ok food awful crew needs some training on PA and would be really nice to see some smiley faces if possible.,happy
952,10953,United Airlines,14-Mar-14,USA,8,First Class,2,NO,After boarding flight 1120 from San Diego to Chicago the steward announced that we would be deplaning because there was no pilot. 3 hours later the new pilot announced that the delay was caused by United who sent the scheduled crew to San Francisco the night before putting them over the new regulations for rest time between flights. He said United knew this and failed to schedule a new crew or alert passengers timely. I missed my Connection in Chicago. The bad weather set in and I spent two nights in Chicago. Instead of a direct flight to Harrisburg on Monday I had to connect at D.C I missed that connection because of a weight imbalance on the plane and ended up spending over $230 to rent a car to drive to Harrisburg. I understand weather delays but I would have been home before the storm set in if United hadn't screwed up big time.,happy
953,10954,United Airlines,13-Mar-14,Canada,2,Premium,1,NO,My international flight from Seattle to Narita on Jan 6th was average in quality and I was about as comfortable as one can be on a 14 hour flight. The connecting flight from KCI to Denver on Jan 5th was atrocious and for no good reason at all. While a huge number of flights into and out of Denver were being canceled due to weather this incidental connecting flight was delayed for hours because of poor planning. Boarding was delayed because the plane's heating system failed. When we did board it was still freezing. The de-icing process also took longer than expected. When we finally arrived in Denver we were told to wait in the longest customer service line I had ever seen. All of us were wasting our time. We waited 3 hours to be told we should have left on a flight that left about an hour after we landed. The customer service workers in Denver and Seattle were very helpful and very overworked but I'm sorry to say they are the exception to the rule. Most were capable but unwilling to help. All of my other flights with United have been completely average nothing to complain about and most have been international. For the most part United is a pretty average airline. But if you get in a pickle the poor quality of the majority of United's staff is likely to snowball your problems and delays.,sad
954,10955,United Airlines,12-Mar-14,USA,3,First Class,1,NO,Booked with a family of 6 from Orlando to Houston to Vancouver. No notice that check-in line was 7 hrs because of storms in North East. Our flight was delayed to the point we could not connect in Houston. We were encouraged to go on standby. We were never placed on the standby list by the United Staff member. However our luggage left. We were also told that failing the standby flight we were booked on a flight 5 days later. When I called to confirm two days later there was a reported 12 hour hold queue. Finally got through to United to be told we were not booked on any flight to return. It appears the staff member only told us what we wanted to hear to get us out of the airport - nothing they said was true. Flew Westjet home. I understand that weather happens but deal with the resulting issues with some honesty and class. I will never deal with United again. 3 days home and still no luggage.,sad
955,10956,United Airlines,12-Mar-14,USA,5,Business,2,NO,"I will never fly United ever again. Leaving from LAX-ELP United decided to do ""maintenance"" on the aircraft before it takes off which set us back 2 hours in departure which meant most everyone was going to miss their connecting flight in Denver. We were redirected to the customer service which took 1.5 hrs standing in line to finally be told that there were no flights until the next day that could take me home. Ridiculous. At least they had the decency to pay for the hotel. Next day fly out to Denver waiting for my connecting flight to ELP there is a 30 minute delay again because of ""maintenance"". Plane supposed to leave at 3 at 4 they tell us that we are changing gates and plane so more delays and we are still waiting to know what time they decide to leave since apparently we are running on their time schedule. I cannot believe how unorganized this airline is and how they make traveling so torturous.",normal
956,10957,United Airlines,12-Mar-14,USA,9,Business,1,NO,What a horrible experience and lack of customer service. I flew from Boston MA with a connecting flight from Washington Dulles to Atlanta. I was scheduled to arrive at 2.45 but I did not arrive until 7.45pm. To top it all off our bags did not arrive either. We were shuffled from gate to gate then to another terminal. There were no weather delays whatsoever and no explanation was offered. When our airplane finally taxied off we still had to wait on the runway because the airplane had no fuel. Then I was told my luggage was arriving at 1 am. It is now 5 pm the next day and I have been given an eta but still no bag. Needless to say I will not be flying United again. The lack of customer service leaves a lot to be desired.,happy
957,10958,United Airlines,11-Mar-14,USA,1,Premium,1,NO,Flew United from Tokyo Japan to Bangkok Thailand. Pretty disappointing. Despite being a fairly long international flight there was no real entertainment choices like on most other airlines. Service was friendly enough. We had a delay of four hours and United did not even let us know which was also disappointing. Got us from point A to point B but with no frills or exceeding of expectations.,sad
958,10959,United Airlines,11-Mar-14,USA,1,Economy,1,NO,San Francisco to Hong Kong with United was substandard in every regard. Firstly boarding was a disorganized mess. Once on board the decrepit old plane was woefully short of enough storage space for customer's bags. Twice a stressed out crew member stood on my seat without really excusing herself to try and cram bags into the overhead storage. Next I was dismayed and shocked to discover we had shared TV screens on a 14.5 hour flight. Scheduling a plane for such a long flight that has shared TV screens is ridiculous. Thirdly I was baffled by the fact that United now charges for alcohol on international flights - the only airline to do so. I do not expect to have to pay for a glass of wine with my dinner on a 14 hour plus flight. I suspect that United will lose a lot of international customers with this short sighted and stingy policy. Next problem was that my vegetarian meal that I had booked weeks before wasn't available. I had to make do with scraps that the crew could find. So shared TV charged for alcohol my reserved meal unavailable and an old uncomfortable and falling apart plane. Why would anyone choose to fly with an old fashioned and out of touch airline?,sad
959,10960,United Airlines,10-Mar-14,Australia,1,Economy,3,NO,"I arrived in Chicago at 4.30pm and was supposed to be on a connecting flight to Mobile AL at 6.30 arriving around 8.30. After being at the airport about 10 minutes the flight was delayed until 9.30. 10 minutes later it was pushed up to 8.30. An hour later we got delayed until 9.30 and had a gate change. 30 minutes later we were delayed until 10.00 and another gate change. As soon as we got to that gate we were informed we had been delayed yet again until 10.30 and that we had another gate change in a completely different terminal building. By the time we got to that terminal the flight had been cancelled. They told us the next flight to mobile wasn't leaving for 24 hours. We eventually got to New Orleans and had to rent a car to drive home. United had no remorse and their response was ""sorry"".",sad
960,10961,United Airlines,10-Mar-14,USA,10,Economy,2,NO,"We were a family of 4 with 2 children under 7 traveling from San Francisco to Mexico City. United has the only direct service between these 2 cities and we have flown the route perhaps 10 times in the past. The flight to Mexico used to be a morning one but now it is an inconvenient night flight. The legroom was very tight on the Boeing 737 but everything went to plan. Return flight was an early morning flight and we arrived at the airport at 4.30am and were informed that the flight had been cancelled due to ""no crew"". Waited in line over 5 hours to talk to a ticket agent and she put us on standby to Houston and to connect from there. Got called at the gate and told only two of us could go which was ridiculous. We spent 18 hours meeting flights at various gates and told to come back in the morning. We got hotel vouchers but only after insisting. The following morning we were given a confirmed flight a full week from our scheduled flight so I booked a flight with American Airlines through Dallas to San Francisco. Check-in was electronic and we only had to stand in line for 30 minutes to check the baggage. This fiasco cost us an extra $2000.",happy
961,10962,United Airlines,10-Mar-14,UK,5,Premium,4,NO,Flew from San Jose CR to London ON. Dec 20th. Flight to Houston was ok. Flight to Chicago O'Hare was delayed due to engine trouble. By the time I made it O'Hare airport I was told my flight to London had been cancelled and I needed to go to customer services. I waited in that line for 4 hrs. Told they could fly me to London on Sunday 2 days away from then. A manager told me she could fly me into Toronto the next morning but I would need to find my own way from there. She also informed me that I will be getting a reimbursement for my travel from Toronto to London. To make me feel better they gave me a hotel and food vouchers (this was around 1am and my flight was at 7am). I was also informed my bags would take about 2-3 hrs to get or and I could leave them there and they will send them to Toronto. Well the next day everything went normally. Except my luggage never made it out of Chicago. That took another 3 days to show up.,normal
962,10963,United Airlines,7-Mar-14,USA,1,Economy,1,NO,SJO-ORD - Flight cancelled. Flew SJO-IAD-ORD. Worst customer service. Tried to contact local number for 1.5 hrs with no answer. Service is bad food is very marginal flight attendants and personnel at counter were rude.,sad
963,10964,United Airlines,7-Mar-14,USA,1,Premium,3,NO,December 31 2013 flew from Tampa to Saskatoon SK. Flight from Tampa to Chicago was good. Problems started in Chicago. First plane had problems with power outage broken air conditioning system trouble restarting engines after they had been shut down and a long wait for de-icing. Finally we were allowed off the plane after sitting for over two hours. Next plane scheduled for us had a flat tyre and frozen toilet. Third plane had a frozen toilet which seemed to be fixed by a bevy of maintenance men carrying buckets of hot water. Very little information received from airline staff. Received $7 food voucher that we could only use at a Starbucks as everything else in the airport was closed. Customer service reps would rebook flights but would not issue hotel vouchers because our flight had not be cancelled. We finally got off the ground 7 hours late. Not a nice way to end a holiday.,sad
964,10965,United Airlines,7-Mar-14,USA,1,Economy,1,NO,I was scheduled to fly out of Dulles Airport on Jan 6 2014. I showed up to the airport to check in and found out that my flight to El Salvador was cancelled. No one had taken the time to notify me of the cancellation. Everyone I asked was rude and bothered by my questions. I waited in line for 3.5 hours to reschedule my flight two days later. The entire experience was horrible. All other flights at Dulles were able to take off except for United. I didn't expect the same bad service from them again but unfortunately nothing has changed.,sad
965,10966,United Airlines,6-Mar-14,Australia,1,Premium,4,NO,MSN-DVE-SMF. Horrible experience. The flight delays I can live with its winter. However what I don't understand was why no beverage service the attendant said there wasn't time to refresh the stock. Then in Denver we're delayed again ok its snowing I get it. The gate attendant was friendly and said we would be on the plane in an hour which we were. But what he didn't say was we would sit on the ramp waiting for the crew for 2 hours. Why board the passengers without the crew present? And the cabin was blazing hot it must have been 85f in there why? The last few inches the airlines have squeezed out has really made a difference for me. The gate attendant told use to hold our coats in our lap so the carry on luggage would fit well that's fine but we paid $50 to check our bags so we wouldn't have to sit with bags and coats in our lap in a much to cramped space.,sad
966,10967,United Airlines,6-Mar-14,USA,1,Economy,2,NO,"I was scheduled on a direct flight from Pittsburgh to Denver 1/5/14 at 7.20am. The check in line was crazy it was a busy travel day but they must have been understaffed because no other major airlines had lines like that. After waiting in line for 1 hour and 15 minutes I made my way through security and to the gate. There was no bad weather here or there so I was feeling confident. 5 minutes before boarding the sign at the gate changed from ""On time"" to 'Cancelled'. We were not given any information but told to call the 800 number. I waited in line for 3 hours at the desk only to be told the soonest they could get me to Denver was 10pm the following evening. Since I was travelling for work and could not arrive two days late I went down to collect my bags which took 45 minutes to arrive and a worker down there said the flights were cancelled because the crew were over their hours. That seems like a problem that should have been anticipated. It was my worst travel experience ever.",sad
967,10968,United Airlines,6-Mar-14,Austria,9,Premium,1,YES,The east coast storm pandemonium caused many flight cancellations including mine but phone agent was easily able to rebook me on the next available flight out of the New York area without too much trouble. Check in on the other hand wasn't as seamless with wait times being long even whilst using premier access understandable though due to airport congestion from weather delays. Flew on UA's newest 737-900 aircraft from Newark to SFO - the dimmed mood lights offered a soothing atmosphere albeit the squished seat. Shockingly service was actually existent on this flight by cabin crew with frequent drink runs and cheerful interactions which is a rare for me on this airline. Food however was an issue with the meals for sale having run out by the first few rows leaving many passengers to be starved on a 6.5 hour flight. A pre order option should at least be available if they're going to charge passengers for food on such a long flight. The friendly and inviting service continued on my second leg from SFO to Orange County bringing me to rethink my position on United.,happy
968,10969,United Airlines,6-Mar-14,Canada,1,Economy,4,NO,"Try sitting through a 17 hour flight from Sydney to San Francisco with only a Jane Austin movie and similar rubbish as your main entertainment on the front screen. I took the precaution of checking the United website prior to booking with them for the first and last time. I was very concerned that spending the better part of an entire day on a plane required individual entertainment units to stop prison-like boredom. The website stated that all United Airlines planes from Sydney to the USA are 747-500 and all are fitted with individual entertainment units. There was no proviso that this ""luxury"" did not extend beyond business class into Premium economy where I was seated. My plane left Sydney over 3 hours late causing me to miss my connecting flight to New York I had to wait more than 8 hours at the airport. The situation only got worse on my return flight. The official reason stated by the captain for the more-than 4 hour delayed departure was that flight crew had to arrive at Newark from Oakland CA. The reason given by United in the boarding lounge to their customers was that there would be a short delay while they waited for catering and fuelling. Had the airline any integrity and any concern for their passengers (especially those with international connecting flights) they would have announced at the scheduled boarding time that there would be a delay of approximately 4-5 hours. This may just have given me time to organise another flight to LAX which would have connected to my flight to Australia. The message is simple: if you need reliability fly another airline.",sad
969,10970,United Airlines,6-Mar-14,UK,2,Economy,3,NO,I booked a flight for my son from MIA to Toronto (MIA to IAD: UA511) and (IAD to YYZ: UA6146). Flight 511 departed 2 hours late. At Washington Dulles he found the flight 6146 was cancelled. Told he'd be in a waiting list for a later flight (UA6126) which was also cancelled. No explanation and no respect for passengers. If today flights have been cancelled I am not sure tomorrow flights will be departing with the weather getting worse so what happens with the people that have their plans classes that will restart on Monday as in the case of my son. In my entire life I never felt so angry and frustrated with an airline and never faced a situation like this.,sad
970,10971,United Airlines,5-Mar-14,USA,9,Premium,2,NO,NRT-SFO-NRT. Has to be the worst airline I have flown! All flights were late food inedible crew extremely rude and unhelpful. Toilet had a pool of urine on the floor and trays were snatched from passengers.,happy
971,10972,United Airlines,5-Mar-14,USA,1,Economy,2,NO,Unhelpful and rude staff who didn't communicate what was happening. Due to a 4.5 hour delay for flight leaving New York I missed my connecting flight and asked them to rebook only to be told the next flight in 24 hours was full. They wouldn't pay for a nights accommodation and the only option they gave me was a 15 hour flight 11 hour wait at another airport then taking the final leg home (to NZ). They also lost my luggage and tried denying any responsibility. Will never fly this airline again.,sad
972,10973,United Airlines,5-Mar-14,USA,1,Economy,5,YES,Newark-Tokyo via Frankfurt. Check-in was absolutely absurd. Since I had an International flight with 2 different carriers United and All Nippon Airways and not a US Citizen the self check-in kiosk was not letting me check- in. I was calling the United ground staff for 10 minutes and was finally approached by one of them - I wouldn't blame them actually the counters were obviously short staffed. When they weighed my bags they told me I had to remove half a pound! In addition the flight was delayed 4 hours. Fortunately while we were waiting we were given food vouchers and other amenities. United finally opened a counter for passengers with connecting flights and they were trying the find other flights going to Tokyo from Frankfurt at a later time than the scheduled one. United made an announcement that the flight was cancelled. Finally from then onwards United handled the situation very well. They opened several service counters for airline representatives to rebook passengers flights. They quickly rebooked me on a direct non-stop flight to Tokyo the following morning and provided me and all other passengers with hotel rooms and an additional food vouchers worth US$40. A week later they even compensated for the trouble caused.,sad
973,10974,United Airlines,5-Mar-14,USA,1,Economy,1,NO,"Checked in for a flight to Tokyo 2 hours early and was told by United staff that I ""needed to run"" to my flight to make it on time. I cleared security and ran for 15 minutes with a backpack on through Bangkok's massive Suvarnabhumi airport. After arriving at the gate I was forced to go through several more rounds of security before boarding and waiting 2 hours for them to fix a problem. After that we waited an additional 50 minutes because of miscommunication between the pilot and air traffic control. Landed in Tokyo late and had to run to my connecting flight to make it on time. Tokyo flight was again delayed getting off the ground by almost an hour. Arrived late in Hawaii and had to run to my connecting flight to make it on board with minutes to spare. FAs were friendly and nice but staff involved in boarding are overly authoritative and rude. My flight to Thailand with United was also stressful full of delays and clumsy. They also regularly cancel fights with no notice.",sad
974,10975,United Airlines,4-Mar-14,Canada,5,First Class,2,NO,Worst travel experience ever. LHR-IAD-CLE 3 Jan 2014. I understand flights were cancelled due to weather but that's no excuse for the horrible United customer service on the phone at the gate on the aircraft and at the customer service counter. Everyone we talked to gave us a different answer which eventually lead to an additional 13 hours of travel. American or Delta will get my domestic and International business from here forward.,normal
975,10976,United Airlines,3-Mar-14,USA,9,First Class,1,NO,My first and undoubtedly last time flying United. The experience started out bad and then went downhill from there. On the first flight from Pittsburgh to Chicago we had to disembark before take-off because of a broken hydraulic the delay was a few hours and we barely made our connecting flight. The second flight Chicago to Nashville was delayed because the lavatory staff never showed up to empty the bathrooms. Our first flight home was delayed because of a broken intercom. The connecting flight home Chicago to Pittsburgh was supposed to take off at 1.28pm and arrive at destination at 3.49pm. We boarded the plane and waited for take off then were told to disembark because there was no flight crew. What they promised to be a short wait turned into six hours. Six hours of sitting at the gate with a $7 food voucher hoping a crew would eventually be found. The woman at the desk encouraged us to go to customer service but the employee at the end of that line told us the wait was too long and we should return to our gate. Unfortunately later flights to Pittsburgh were all booked to capacity. When a crew was finally found hours later they were greeted by us like celebrities. Once the crew was settled the passengers were boarded and the plane was de-iced the eventual take-off time was 7.30 six hours after it was supposed to. The only positive part about this flight was the kindness of the pilots and flight attendants. Their sweet attitudes and understanding were what kept us from completely melting down. United did offer us a discount for a future flight but it really isn't a fitting compensation for the huge inconvenience they caused us.,happy
976,10977,United Airlines,3-Mar-14,Canada,1,First Class,1,NO,"I was flying to South Dakota and on the way there United Airlines caused us to miss our connecting flight they made us check our bag at the gate but would not bring them up to the plane until the last possible minute and this was after sitting on the runway for 20 minutes with no explanation as to why. On our 5.40 am return flight we heard another passenger saying that her flight from Chicago to Atlanta had been canceled. We had received no notification no e-mails or anything notifying us that our connecting flight had been canceled. Put on the 7.00 flight. When we went to the gate (over an hour early) we watched as the flight changed times and gates multiple times when we finally thought everything was over and we were going to board soon I looked up at the standby screen and saw that the seat that was on my boarding pass had been given away. When I went up to the counter all I was told was that ""We have no record of your reservation someone else has your seats. Sorry"". We were sent from person to person at the counter. Told all they could do was put us on standby even though we had the boarding passes in our hands with the seat numbers. Finally able to get seats on the flight that was supposed to take off at 7.45 finally pulled out onto the runway at 9.45. The is the worst flying experience of my life and I will never set foot on a United flight again.",sad
977,10978,United Airlines,3-Mar-14,USA,1,Economy,2,NO,Dulles to LAX - flight delayed 2+ hours not one edible thing offered for free for 5 hour flight and they even charged to watch the flight map! The attendants were a nice bunch of people but otherwise a truly unfriendly skies experience.,sad
978,10979,United Airlines,3-Mar-14,USA,1,Economy,1,NO,"I recently flew SYD-LAX with United. The last time I flew United was 30 years ago and I'm sure this was the same aircraft and same crew as I had on that flight. I cannot believe they are still flying 747-400s between Sydney and USA. This time I had my teenager travelling with me - no on-demand entertainment and no tablets for hire made for a very unpleasant 19 hours - in seats that feel like an iron bench and staff that have learned 100 ways to say ""No"" and I can say with complete certainty I will never fly United again.",sad
979,10980,United Airlines,3-Mar-14,Canada,7,Premium,1,NO,"Shanghai to Nashville via Chicago Sep 2013. Delayed 2 hours leaving Shanghai sat on the runway for 2 hours instead of letting us sit in the airport. On the flight had several rude flight attendants. Flight ran out of wine in economy section 2 hours into a 14 hour flight! When they passed the meals we did not have the opportunity to look at a menu ahead of time to see what side dishes went with the entrees. The stewardess did not want to take the time to tell us what else was on the menu with each entree. Arrived late in Chicago. Asked United agent for assistance to catch our flight to Nashville. He said "" That isn't going to happen""! We waited in line over an hour to find out how we were to get home. Very unorganized and appeared short staffed at desk where we waited. Of course we missed the last flight of the day. Given a $7 voucher to eat dinner in Chicago and a $7 voucher to eat breakfast in Chicago the next day! Put up in a hotel for the night. Arrived home the next afternoon. I am very disappointed with their lack of customer service.",normal
980,10981,United Airlines,28-Feb-14,USA,3,Economy,5,NO,I used to fly United and Continental on a regular basis. The new seating and smaller bathrooms were horrible. We used frequent flyer points to travel and even with those will never fly this airline again. In fact we will pay twice as much just to not have to travel with them. I watched in horror as a father who took his baby into one of the newly configured bathrooms get stuck and unable to get out of the aforementioned bathroom. He had to put the baby on his shoulder and duck down to exit. This was not an exceptionally large man. The new pockets on the seat backs can't even hold a small book. Why put them there if they are useless? No more movies? If this is the new no frills airlines perhaps they should charge appropriately.,sad
981,10982,United Airlines,27-Feb-14,USA,3,Economy,2,NO,"The worst customer service experience ever! I purchased 3 round trip tickets and confirmed seating assignment 4 months ago. Today they automatically reassigned the seats for the 1st leg of the return to the very last row of the plane and split up the party. And would not provide any seat assignments for the 2nd leg of the trip. I called to get these re-adjusted and was told by their customer service manager ""to read the contract of carriage"". I've flown many airlines for many years and have never been so astonished by the rudeness and lack of willingness to service the customer.",sad
982,10983,United Airlines,27-Feb-14,USA,1,Economy,2,NO,Dec 22 2013 flight 3429 to Greenville / Spartanburg S.C. returning on Dec 2013 to Chicago O'Hare flight 3429. My flight on Dec 22 was announced that it was delayed in the last hour before boarding. The information she kept giving us was not correct and kept announcing longer delays. Once on the plane we were told by the pilot and stewardess that the plane was being repaired which took 30 hrs so we actually had no plane right from the start and told of no delays until the last hour. I am very disappointed in this service and find this very unprofessional.,sad
983,10984,United Airlines,27-Feb-14,USA,10,First Class,4,NO,Manchester - Washington Dulles on Boeing 757. I'm a regular traveller to the US and decided to give this route a go. Wish I hadn't. Single aisle aircraft is not a good idea on trans-atlantic routes. Moving around the plane was no so easy because of the single aisle. Had to pay for inflight drinks at about $7 a go. Meals were so-so. Service levels on US carriers not anything like as good as the European. Next time I will revert to the British Airways services via the wonderful Heathrow T5 - its worth the extra travel time for a superior inflight experience.,happy
984,10985,United Airlines,26-Feb-14,USA,1,Economy,3,NO,"We recently flew 4 times with United (Amsterdam-New York-Costa Rica-New York-Amsterdam). The flight to/from United Airlines is by far the worst airline a person could use for travel. Let me first start by saying we booked our flight for Dec24 2013 in early Oct with our seats assigned. We arrived at Louisville international Airport when they issued our tickets our seats were not together. We showed the counter help our booked flight and seats and she notified the supervisor who in turn changed our seats to be together. Then we arrive in Denver and we are boarding the second flight when we are told we needed to see the desk because there was a problem with my husbands ticket. The girl at the desk said she didn't know how to fix the issue so she notified the supervisor. He accused my husband of missing his first flight. Then he placed us once again in separate seats and when I told him that wasn't right his words to me were ""well then don't go"". This airline has no idea about good customer service. I'm dreading my trip back to Louisville this Sunday!",sad
985,10986,United Airlines,25-Feb-14,UK,2,First Class,1,YES,SAN-IAH-AMS/AMS-IAH-LAX-SAN in economy plus. Flights on time food on international segments decent planes clean IFE worked properly service friendly and baggage arrived with me. Travel met expectations. I've done this trip a few times previously and have never had a complaint.,sad
986,10987,United Airlines,25-Feb-14,Canada,1,Economy,3,NO,Out of 5 flights none of which were on time. All were between a half an hour to a full hour late. My first three were to Alaska from New York with stops in D.C. and Denver. The result of these flights running late made it so I didn't have the time to stop and grab something to eat between planes. Not having a credit card the flight attendants would not allow me to purchase any food. The last of these late United-run planes was also veru unpleasant due to the screen being stuck on almost maximum brightness in front of my face the entire time I was trying to sleep because the armrest controls were not working. Arrived at the airport around the departure time of my connecting flight usually not a problem I've had airlines hold planes for me and others before but not this time. The plane left right as I got in. I am now stuck hundreds of miles from home. Luckily I had the opportunity to catch a flight only four hours later than my original on American Airlines. If that opportunity didn't arise I would have had to somehow stay in Chicago.,sad
987,10988,United Airlines,25-Feb-14,USA,1,Economy,2,NO,"We recently flew 4 times with United (Amsterdam-New York-Costa Rica-New York-Amsterdam). The flight to/from Amsterdam was reasonably OK. However we were very disappointed about that lack of courtesy by the stewardess. Instead of asking: ""Would you like the chicken or beef meal Sir"" she simply shouted ""chicken or beef"" and then shoved the tray in our hands with a brisk ""here"". Also no printed menus were provided to show the meal choices on forehand. The fasten seatbelt signs were left on for two hours (with only slight turbulence). I got told off for going to the toilet but my girlfriend had to wait nearly a quarter of an hour before the stewardess let her through to the toilets (although she first asked permission). During all that time she was left standing in the aisle because the staff did not want to shift the coffee trolley back a couple of rows. During this time the seatbelt signs were still on and there was turbulence. Very inconsiderate and inconsistent! The inflight entertainment system on the flight to/from Costa Rica was horrible. We saw the same short ""B-quality"" movie about 8 time. We noticed that only about half a dozen other passengers paid the required US$ 7.99 to watch the direcTV programs. On both flights United probably earned less than 100 US$ from this pay-per-view system that made 2% of the passengers happy and 98% miserable. Not even the flight map was provided for free!",sad
988,10989,United Airlines,25-Feb-14,USA,2,Economy,4,YES,DEN-EWR-CDG/CDG-IAD-DEN: Flew with United round-trip to Paris last week in economy plus. Flights all arrived on time(flight out of Newark was over an hour late departing but b/c of very strong tailwinds arrived on time in Paris). Both transatlantic flights had personal video which was nice meals were OK flight staff were professional. While the economy plus seats aren't any wider the extra legroom was a help on the flights. Based on this experience I'd fly United to Europe again.,sad
989,10990,United Airlines,24-Feb-14,USA,3,Economy,1,NO,I booked a flight from Amarillo to Fargo with a connection in Denver. The flight was showing on time at the ticket counter. When I got to the gate the departure board showed the flight running 30 minutes late. I had a 3hr 45min. layover in Denver so I thought I was fine. The flight finally took off about 3 hrs late. When I got to Denver the board showed my flight to Fargo running 2 hrs late. After getting the run-around for 4 hrs from the United agents we finally boarded the plane to Fargo. After sitting on the runway for 45 minutes the pilot announced that they had to file a flight plan and it would be a few more minutes. 10 minutes later he announced that the crew was over their allowed hours for the day so they took us back to the gate and we went back into the terminal. There was no help from any of the agents. I had to be in Fargo the next morning so at considerable expense I booked a flight on Delta and got there the next day. Its a good thing I did because later that day I got a text message from United saying I was rebooked on a flight to Fargo for the next day which would have made me 2 days late on a 4 day trip. Needless to say this was my last trip on United.,sad
990,10991,United Airlines,24-Feb-14,Canada,1,Economy,2,NO,New United seats are horrible. Flew 4 flights in economy plus recently. All flights had the new seats which have relatively no padding at all. I am a small guy and average weight and I was so uncomfortable after 20 minutes. United is making the seats lighter at the expense of our comfort. Shame on them. Not to mention United's poor customer service. You can spot a former Continental employee immediately as they are more friendly and competent.,sad
991,10992,United Airlines,24-Feb-14,USA,1,Economy,1,YES,I recently flew with United from YEG (Edmonton) to EWR (Newark) and back in first class. The service I received in Edmonton and on board was excellent yet once I arrived in Newark the level of service decreased dramatically. I would recommend United for travelers yet I would say take caution flying through EWR.,sad
